,CIK,CONAME,FYRMO,FROM,SECFNAME,positive_score,negative_score,polarity_score,average_sentence_length,percentage_of_complex_words,fog_index,complex_word_count,word_count,uncertainty_score,constraining_score,positive_word_proportion,negative_word_proportion,uncertainty_word_proportion,constraining_word_proportion,constraining_words_Whole_report
131,6260,ANACOMP INC,199808,1998-08-14,10-Q,116,89,0.13170831707317074,2.2220394736842106,0.0,0.8888157894736843,0,2702,0,0,0.04293116210214656,0.03293856402664693,0.0,0.0,0
132,6260,ANACOMP INC,199812,1998-12-29,10-K405,460,233,0.3275623275613275,2.3192371475953566,0.0,0.9276948590381426,0,11188,0,0,0.04111548087236325,0.020825884876653558,0.0,0.0,0
133,6260,ANACOMP INC,199902,1999-02-11,10-Q,68,55,0.10569205691056911,1.9008771929824562,0.0,0.7603508771929826,0,2167,0,0,0.03137978772496539,0.025380710659898477,0.0,0.0,0
134,6260,ANACOMP INC,199905,1999-05-17,10-Q,200,153,0.13314547592067988,2.5829444208739925,0.0,1.033177768349597,0,6088,0,0,0.0328515111695138,0.025131406044678055,0.0,0.0,0
135,6260,ANACOMP INC,199908,1999-08-13,10-Q,99,116,-0.07906876744186046,2.0757679180887374,0.0,0.830307167235495,0,3041,0,0,0.03255508056560342,0.0381453469253535,0.0,0.0,0
136,11860,BETHLEHEM STEEL CORP /DE/,199811,1998-11-12,10-Q,209,106,0.32698512698412696,2.001696352841391,0.0,0.8006785411365565,0,4720,0,0,0.044279661016949155,0.022457627118644068,0.0,0.0,0
137,11860,BETHLEHEM STEEL CORP /DE/,199903,1999-03-24,10-K405,1620,624,0.4438512673796791,3.1681735985533455,0.0,1.2672694394213382,0,35040,0,0,0.046232876712328765,0.01780821917808219,0.0,0.0,0
138,11860,BETHLEHEM STEEL CORP /DE/,199905,1999-05-14,10-Q,50,40,0.1111121111111111,1.326851851851852,0.0,0.5307407407407408,0,1433,0,0,0.034891835310537335,0.027913468248429867,0.0,0.0,0
139,11860,BETHLEHEM STEEL CORP /DE/,199906,1999-06-29,10-K/A,132,9,0.872341425531915,1.5048465266558966,0.0,0.6019386106623587,0,1863,0,0,0.07085346215780998,0.004830917874396135,0.0,0.0,0
140,11860,BETHLEHEM STEEL CORP /DE/,199908,1999-08-05,10-Q,52,56,-0.037036037037037034,1.6017441860465116,0.0,0.6406976744186047,0,1653,0,0,0.03145795523290986,0.0338777979431337,0.0,0.0,0
141,11860,BETHLEHEM STEEL CORP /DE/,199911,1999-11-02,10-Q,181,142,0.12074403405572756,2.3296875,0.0,0.931875,0,7455,0,0,0.024279007377598926,0.01904761904761905,0.0,0.0,0
142,11860,BETHLEHEM STEEL CORP /DE/,200003,2000-03-09,10-K,2197,945,0.39847331063017183,2.228306540007307,0.0,0.891322616002923,0,48791,0,0,0.04502879629439856,0.01936832612571991,0.0,0.0,0
143,11860,BETHLEHEM STEEL CORP /DE/,200005,2000-05-03,10-Q,35,22,0.22807117543859648,1.1062355658198615,0.0,0.4424942263279446,0,958,0,0,0.03653444676409186,0.022964509394572025,0.0,0.0,0
144,11860,BETHLEHEM STEEL CORP /DE/,200006,2000-06-28,10-K/A,120,9,0.8604661162790698,1.5821033210332103,0.0,0.6328413284132841,0,1715,0,0,0.06997084548104957,0.0052478134110787176,0.0,0.0,0
145,11860,BETHLEHEM STEEL CORP /DE/,200007,2000-07-26,10-Q,48,34,0.17073270731707318,1.176706827309237,0.0,0.4706827309236948,0,1172,0,0,0.040955631399317405,0.02901023890784983,0.0,0.0,0
146,11860,BETHLEHEM STEEL CORP /DE/,200010,2000-10-25,10-Q,39,67,-0.26414994339622644,1.3250517598343685,0.0,0.5300207039337475,0,1280,0,0,0.03046875,0.05234375,0.0,0.0,0
147,12239,SPHERIX INC,200704,2007-04-02,10-K,455,189,0.41304447826086954,0.4633425582813453,0.0,0.18533702331253812,0,9878,0,0,0.04606195586151043,0.01913342781939664,0.0,0.0,0
148,12239,SPHERIX INC,200705,2007-05-16,NT 10-Q,9,5,0.28571528571428567,0.2772585669781931,0.0,0.11090342679127725,0,267,0,0,0.033707865168539325,0.018726591760299626,0.0,0.0,0
149,12239,SPHERIX INC,200705,2007-05-18,10-Q,71,54,0.136001,0.44983957219251336,0.0,0.17993582887700535,0,2103,0,0,0.03376129339039467,0.025677603423680456,0.0,0.0,0
150,12239,SPHERIX INC,200705,2007-05-23,10-K/A,458,190,0.4135812469135802,0.4605698829454834,0.0,0.18422795317819338,0,9876,0,0,0.04637505062778453,0.01923855812069664,0.0,0.0,0
151,12239,SPHERIX INC,200708,2007-08-14,10-Q,101,69,0.18823629411764706,0.3689695098417599,0.0,0.14758780393670398,0,2868,0,0,0.035216178521617854,0.02405857740585774,0.0,0.0,0
